transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method,returns
TXN111748,2023-10-25,Store_C_PortHarcourt,Apparel,8326.17,10,54.0,transfer,Sales
TXN108711,2023-08-08,Store_D_Kano,Groceries,2529.52,10,56.0,card,Sales
TXN120671,2024-05-31,Store_D_Kano,Electronics,44531.32,13,35.0,transfer,Sales
TXN121844,2024-06-30,Store_C_PortHarcourt,Beauty,5083.29,10,61.0,card,Sales
TXN116468,2024-02-18,Store_A_Lagos,Electronics,61528.47,8,29.0,transfer,Sales
TXN114428,2023-12-30,Store_C_PortHarcourt,Electronics,75848.66,7,18.0,cash,Sales
TXN128363,2024-12-07,Store_A_Lagos,Beauty,8227.57,8,62.0,cash,Sales
TXN116215,2024-02-12,Store_A_Lagos,Electronics,42589.45,6,37.0,card,Sales
TXN116977,2024-02-29,Store_D_Kano,Groceries,2130.65,8,50.0,card,Sales
TXN124701,2024-09-08,Store_B_Abuja,Apparel,10732.56,9,69.0,card,Sales
TXN128818,2024-12-18,Store_D_Kano,Beauty,5512.85,4,36.0,card,Sales
TXN128353,2024-12-06,Store_E_Ibadan,Beauty,7175.34,3,50.0,transfer,Sales
TXN105650,2023-05-23,Store_E_Ibadan,Apparel,7647.62,10,51.0,card,Sales
TXN102302,2023-02-28,Store_E_Ibadan,Apparel,8147.55,-8,37.0,cash,Return
TXN125086,2024-09-17,Store_A_Lagos,Electronics,51191.11,14,28.0,transfer,Sales
TXN111518,2023-10-19,Store_E_Ibadan,Beauty,4735.66,11,34.0,cash,Sales
TXN108381,2023-07-31,Store_C_PortHarcourt,Home_Goods,11981.41,9,24.0,transfer,Sales
TXN107795,2023-07-16,Store_C_PortHarcourt,Home_Goods,14080.81,6,64.0,cash,Sales
TXN125420,2024-09-25,Store_A_Lagos,Apparel,8082.34,12,25.0,transfer,Sales
TXN111789,2023-10-26,Store_A_Lagos,Home_Goods,10357.68,4,68.0,cash,Sales
TXN111907,2023-10-28,Store_E_Ibadan,Electronics,56408.49,1,40.0,card,Sales
TXN112235,2023-11-06,Store_C_PortHarcourt,Beauty,5116.93,3,66.0,cash,Sales
TXN118720,2024-04-12,Store_D_Kano,Apparel,7654.61,5,56.0,card,Sales
TXN122468,2024-07-17,Store_B_Abuja,Beauty,4910.46,10,20.0,transfer,Sales
TXN108417,2023-08-01,Store_C_PortHarcourt,Beauty,4266.06,2,39.0,cash,Sales
TXN111282,2023-10-14,Store_A_Lagos,Groceries,3022.81,10,34.0,card,Sales
TXN124032,2024-08-23,Store_B_Abuja,Groceries,2400.33,6,54.0,transfer,Sales
TXN114651,2024-01-05,Store_A_Lagos,Beauty,5065.19,14,18.0,cash,Sales
TXN106404,2023-06-11,Store_D_Kano,Groceries,3097.91,6,51.0,transfer,Sales
TXN100040,2023-01-02,Store_B_Abuja,Groceries,2315.44,12,56.0,card,Sales
TXN108311,2023-07-29,Store_E_Ibadan,Groceries,3709.62,1,25.0,cash,Sales
TXN114519,2024-01-01,Store_D_Kano,Electronics,43598.93,14,23.0,cash,Sales
TXN113904,2023-12-17,Store_A_Lagos,Apparel,13266.41,2,36.0,transfer,Sales
TXN104355,2023-04-21,Store_A_Lagos,Beauty,4494.73,4,60.0,card,Sales
TXN110877,2023-10-03,Store_E_Ibadan,Apparel,7801.11,13,61.0,card,Sales
TXN108044,2023-07-23,Store_C_PortHarcourt,Beauty,6058.88,14,69.0,card,Sales
TXN120835,2024-06-05,Store_A_Lagos,Electronics,43435.72,12,31.0,cash,Sales
TXN120242,2024-05-21,Store_B_Abuja,Electronics,45027.67,3,43.0,card,Sales
TXN125051,2024-09-16,Store_B_Abuja,Home_Goods,13042.84,9,57.0,cash,Sales
TXN117260,2024-03-07,Store_E_Ibadan,Electronics,49925.2,3,64.0,card,Sales
TXN114186,2023-12-24,Store_B_Abuja,Beauty,7773.33,5,51.0,card,Sales
TXN107978,2023-07-21,Store_D_Kano,Apparel,8933.06,3,64.0,card,Sales
TXN114624,2024-01-04,Store_C_PortHarcourt,Beauty,4419.55,10,47.0,card,Sales
TXN122976,2024-07-29,Store_B_Abuja,Home_Goods,13288.29,2,54.0,card,Sales
TXN114748,2024-01-07,Store_B_Abuja,Apparel,10270.07,11,37.0,card,Sales
TXN103712,2023-04-04,Store_B_Abuja,Groceries,2600.64,3,59.0,cash,Sales
TXN104975,2023-05-06,Store_A_Lagos,Apparel,10854.07,4,65.0,cash,Sales
TXN104330,2023-04-20,Store_B_Abuja,Electronics,38847.95,13,27.0,card,Sales
TXN108800,2023-08-11,Store_A_Lagos,Apparel,7801.53,7,56.0,transfer,Sales
TXN121578,2024-06-23,Store_C_PortHarcourt,Electronics,67060.26,10,44.0,card,Sales
TXN100516,2023-01-14,Store_C_PortHarcourt,Electronics,52793.42,3,52.0,cash,Sales
TXN115726,2024-01-30,Store_E_Ibadan,Beauty,4612.47,9,39.0,transfer,Sales
TXN106992,2023-06-26,Store_B_Abuja,Beauty,4391.0,5,42.0,transfer,Sales
TXN101945,2023-02-20,Store_D_Kano,Home_Goods,13797.61,7,29.0,cash,Sales
TXN116426,2024-02-17,Store_A_Lagos,Electronics,62021.97,-9,65.0,cash,Return
TXN115133,2024-01-16,Store_E_Ibadan,Home_Goods,10730.6,13,68.0,cash,Sales
TXN117158,2024-03-05,Store_C_PortHarcourt,Electronics,49238.64,6,21.0,cash,Sales
TXN103345,2023-03-26,Store_A_Lagos,Apparel,11304.39,4,21.0,card,Sales
TXN114379,2023-12-29,Store_A_Lagos,Beauty,5655.47,2,59.0,card,Sales
TXN101984,2023-02-21,Store_C_PortHarcourt,Electronics,46753.28,5,68.0,card,Sales
TXN104941,2023-05-05,Store_A_Lagos,Beauty,4537.63,-7,61.0,card,Return
TXN108506,2023-08-03,Store_E_Ibadan,Beauty,4088.2,4,57.0,card,Sales
TXN105097,2023-05-09,Store_C_PortHarcourt,Groceries,2384.64,1,34.0,card,Sales
TXN119323,2024-04-27,Store_D_Kano,Groceries,2978.31,9,68.0,cash,Sales
TXN100316,2023-01-09,Store_C_PortHarcourt,Electronics,42506.42,1,21.0,card,Sales
TXN108638,2023-08-07,Store_A_Lagos,Groceries,2459.63,2,25.0,card,Sales
TXN109091,2023-08-18,Store_E_Ibadan,Groceries,2515.81,7,31.0,card,Sales
TXN125326,2024-09-22,Store_E_Ibadan,Home_Goods,13334.19,9,51.0,card,Sales
TXN124115,2024-08-25,Store_B_Abuja,Groceries,2817.52,14,25.0,card,Sales
TXN107023,2023-06-26,Store_E_Ibadan,Apparel,7257.42,10,52.0,card,Sales
TXN102950,2023-03-16,Store_D_Kano,Electronics,38892.37,13,57.0,cash,Sales
TXN106418,2023-06-11,Store_E_Ibadan,Apparel,9978.69,3,49.0,card,Sales
TXN107186,2023-06-30,Store_D_Kano,Groceries,2760.99,5,42.0,transfer,Sales
TXN125546,2024-09-28,Store_D_Kano,Electronics,55628.97,8,18.0,card,Sales
TXN115010,2024-01-13,Store_C_PortHarcourt,Groceries,3601.04,6,38.0,card,Sales
TXN100759,2023-01-21,Store_D_Kano,Beauty,6035.6,9,68.0,card,Sales
TXN100068,2023-01-03,Store_A_Lagos,Beauty,4695.89,1,22.0,card,Sales
TXN128756,2024-12-17,Store_A_Lagos,Beauty,6411.92,11,45.0,card,Sales
TXN126771,2024-10-28,Store_E_Ibadan,Groceries,2359.6,5,43.0,card,Sales
TXN120972,2024-06-08,Store_D_Kano,Electronics,58922.94,1,24.0,transfer,Sales
TXN103365,2023-03-26,Store_D_Kano,Home_Goods,15959.94,7,45.0,cash,Sales
TXN119689,2024-05-07,Store_D_Kano,Home_Goods,13538.27,10,52.0,transfer,Sales
TXN104761,2023-04-30,Store_C_PortHarcourt,Beauty,5478.93,4,67.0,transfer,Sales
TXN103905,2023-04-08,Store_E_Ibadan,Electronics,64419.44,13,58.0,cash,Sales
TXN117887,2024-03-23,Store_E_Ibadan,Home_Goods,15771.17,7,33.0,cash,Sales
TXN119759,2024-05-09,Store_B_Abuja,Groceries,2398.79,5,66.0,card,Sales
TXN100525,2023-01-15,Store_A_Lagos,Apparel,10999.54,12,50.0,cash,Sales
TXN123758,2024-08-17,Store_A_Lagos,Groceries,3526.13,9,68.0,transfer,Sales
TXN112023,2023-10-31,Store_D_Kano,Home_Goods,13111.49,1,33.0,cash,Sales
TXN108585,2023-08-05,Store_E_Ibadan,Electronics,60664.06,7,35.0,card,Sales
TXN119877,2024-05-12,Store_B_Abuja,Electronics,60650.25,7,56.0,card,Sales
TXN115747,2024-01-31,Store_B_Abuja,Beauty,3842.53,1,62.0,cash,Sales
TXN126118,2024-10-11,Store_E_Ibadan,Groceries,2760.13,3,57.0,card,Sales
TXN121594,2024-06-24,Store_A_Lagos,Apparel,8777.23,10,53.0,transfer,Sales
TXN128427,2024-12-08,Store_C_PortHarcourt,Groceries,4038.53,1,65.0,cash,Sales
TXN113893,2023-12-16,Store_E_Ibadan,Apparel,15076.86,8,64.0,card,Sales
TXN109961,2023-09-10,Store_E_Ibadan,Beauty,5957.35,-12,36.0,card,Return
TXN123688,2024-08-15,Store_C_PortHarcourt,Beauty,4626.38,4,58.0,cash,Sales
TXN115262,2024-01-20,Store_B_Abuja,Home_Goods,15109.12,6,23.0,card,Sales
TXN118418,2024-04-06,Store_A_Lagos,Beauty,5838.24,1,40.0,card,Sales
TXN113150,2023-11-28,Store_B_Abuja,Apparel,10100.81,3,48.0,cash,Sales
TXN122256,2024-07-11,Store_E_Ibadan,Electronics,46709.31,4,27.0,card,Sales
TXN101699,2023-02-14,Store_C_PortHarcourt,Groceries,2852.12,10,65.0,card,Sales
TXN120022,2024-05-15,Store_C_PortHarcourt,Apparel,7196.33,10,65.0,card,Sales
TXN116584,2024-02-20,Store_D_Kano,Home_Goods,10435.17,4,44.0,card,Sales
TXN107331,2023-07-04,Store_A_Lagos,Home_Goods,12676.73,9,44.0,cash,Sales
TXN116258,2024-02-13,Store_A_Lagos,Beauty,4034.64,13,20.0,card,Sales
TXN110227,2023-09-17,Store_A_Lagos,Groceries,3487.75,11,44.0,cash,Sales
TXN108537,2023-08-04,Store_D_Kano,Apparel,6984.76,5,32.0,transfer,Sales
TXN120756,2024-06-03,Store_A_Lagos,Beauty,4653.48,6,46.0,card,Sales
TXN123708,2024-08-15,Store_E_Ibadan,Apparel,8373.48,14,40.0,cash,Sales
TXN101222,2023-02-01,Store_E_Ibadan,Home_Goods,11499.87,6,49.0,transfer,Sales
TXN124650,2024-09-07,Store_A_Lagos,Apparel,10245.7,12,49.0,cash,Sales
TXN101268,2023-02-03,Store_A_Lagos,Apparel,7083.72,1,48.0,cash,Sales
TXN110291,2023-09-19,Store_A_Lagos,Groceries,2254.71,2,27.0,cash,Sales
TXN121248,2024-06-15,Store_C_PortHarcourt,Apparel,10516.26,7,21.0,cash,Sales
TXN116299,2024-02-14,Store_A_Lagos,Apparel,7782.6,9,30.0,transfer,Sales
TXN103785,2023-04-06,Store_B_Abuja,Groceries,2584.73,4,64.0,card,Sales
TXN125921,2024-10-07,Store_B_Abuja,Electronics,48160.9,6,29.0,card,Sales
TXN110318,2023-09-19,Store_E_Ibadan,Home_Goods,12651.86,13,61.0,card,Sales
TXN123020,2024-07-30,Store_C_PortHarcourt,Beauty,4078.51,10,53.0,cash,Sales
TXN116016,2024-02-06,Store_D_Kano,Home_Goods,11918.06,9,69.0,transfer,Sales
TXN128444,2024-12-09,Store_A_Lagos,Beauty,6808.21,13,40.0,card,Sales
TXN125194,2024-09-19,Store_E_Ibadan,Beauty,3999.17,1,53.0,card,Sales
TXN106985,2023-06-25,Store_E_Ibadan,Home_Goods,15828.46,6,41.0,card,Sales
TXN103734,2023-04-04,Store_E_Ibadan,Beauty,4333.71,1,24.0,transfer,Sales
TXN114316,2023-12-27,Store_B_Abuja,Beauty,6574.5,5,67.0,card,Sales
TXN117345,2024-03-10,Store_A_Lagos,Home_Goods,13278.52,3,32.0,cash,Sales
TXN113998,2023-12-19,Store_C_PortHarcourt,Apparel,9997.8,14,55.0,transfer,Sales
TXN125068,2024-09-16,Store_D_Kano,Home_Goods,11076.21,2,65.0,card,Sales
TXN104722,2023-04-29,Store_D_Kano,Electronics,50296.75,5,38.0,cash,Sales
TXN100041,2023-01-02,Store_B_Abuja,Groceries,2497.94,1,54.0,cash,Sales
TXN122066,2024-07-06,Store_C_PortHarcourt,Groceries,3186.14,8,42.0,transfer,Sales
TXN116880,2024-02-27,Store_D_Kano,Beauty,4999.53,14,46.0,transfer,Sales
TXN114132,2023-12-22,Store_D_Kano,Electronics,65895.83,5,66.0,cash,Sales
TXN125112,2024-09-17,Store_D_Kano,Electronics,48651.66,11,48.0,transfer,Sales
TXN117744,2024-03-20,Store_A_Lagos,Beauty,4279.79,3,44.0,card,Sales
TXN123646,2024-08-14,Store_B_Abuja,Groceries,2209.07,4,64.0,transfer,Sales
TXN119829,2024-05-11,Store_A_Lagos,Beauty,4980.15,10,36.0,cash,Sales
TXN118636,2024-04-10,Store_D_Kano,Groceries,2748.16,10,57.0,card,Sales
TXN113559,2023-12-08,Store_B_Abuja,Apparel,10976.19,2,23.0,card,Sales
TXN107529,2023-07-09,Store_A_Lagos,Electronics,50029.74,11,32.0,card,Sales
TXN117359,2024-03-10,Store_D_Kano,Home_Goods,14822.4,9,30.0,cash,Sales
TXN107871,2023-07-18,Store_C_PortHarcourt,Electronics,38962.02,11,40.0,cash,Sales
TXN115309,2024-01-21,Store_B_Abuja,Home_Goods,17600.78,14,67.0,cash,Sales
TXN117349,2024-03-10,Store_B_Abuja,Apparel,10823.29,1,48.0,card,Sales
TXN117150,2024-03-05,Store_B_Abuja,Apparel,7495.19,11,43.0,cash,Sales
TXN108382,2023-07-31,Store_D_Kano,Beauty,4538.85,10,56.0,transfer,Sales
TXN128837,2024-12-19,Store_B_Abuja,Electronics,55833.29,7,51.0,cash,Sales
TXN128340,2024-12-06,Store_D_Kano,Beauty,6981.99,6,28.0,card,Sales
TXN101796,2023-02-16,Store_E_Ibadan,Home_Goods,11038.87,7,24.0,cash,Sales
TXN115153,2024-01-17,Store_C_PortHarcourt,Beauty,4121.73,2,58.0,transfer,Sales
TXN110126,2023-09-14,Store_E_Ibadan,Apparel,8435.57,5,21.0,cash,Sales
TXN101450,2023-02-08,Store_A_Lagos,Home_Goods,12897.76,12,23.0,cash,Sales
TXN129037,2024-12-24,Store_A_Lagos,Home_Goods,17758.91,2,56.0,cash,Sales
TXN102829,2023-03-13,Store_D_Kano,Beauty,4901.65,8,23.0,transfer,Sales
TXN110053,2023-09-13,Store_B_Abuja,Electronics,41678.33,13,22.0,cash,Sales
TXN108995,2023-08-16,Store_B_Abuja,Beauty,4791.64,1,62.0,card,Sales
TXN104288,2023-04-18,Store_E_Ibadan,Apparel,8636.84,4,35.0,card,Sales
TXN108427,2023-08-01,Store_C_PortHarcourt,Home_Goods,13341.98,1,36.0,transfer,Sales
TXN113837,2023-12-15,Store_B_Abuja,Home_Goods,18517.44,10,58.0,card,Sales
TXN107433,2023-07-06,Store_C_PortHarcourt,Beauty,3904.8,1,66.0,card,Sales
TXN120749,2024-06-02,Store_E_Ibadan,Groceries,2902.21,12,30.0,card,Sales
TXN106353,2023-06-10,Store_C_PortHarcourt,Groceries,3120.45,1,44.0,cash,Sales
TXN122031,2024-07-05,Store_D_Kano,Groceries,2657.61,1,50.0,card,Sales
TXN129132,2024-12-26,Store_B_Abuja,Beauty,5725.47,7,33.0,card,Sales
TXN118006,2024-03-27,Store_A_Lagos,Beauty,4450.44,9,49.0,card,Sales
TXN127807,2024-11-23,Store_D_Kano,Apparel,13517.91,9,68.0,cash,Sales
TXN113108,2023-11-27,Store_B_Abuja,Apparel,8810.37,10,19.0,transfer,Sales
TXN103519,2023-03-30,Store_C_PortHarcourt,Groceries,2185.89,9,49.0,card,Sales
TXN118195,2024-03-31,Store_C_PortHarcourt,Home_Goods,16857.36,4,34.0,transfer,Sales
TXN122153,2024-07-08,Store_D_Kano,Groceries,2503.08,11,29.0,card,Sales
TXN108927,2023-08-14,Store_A_Lagos,Electronics,40939.57,5,20.0,card,Sales
TXN102624,2023-03-08,Store_E_Ibadan,Apparel,7970.77,5,28.0,cash,Sales
TXN105596,2023-05-22,Store_C_PortHarcourt,Electronics,44814.86,2,46.0,card,Sales
TXN123108,2024-08-01,Store_C_PortHarcourt,Apparel,7314.19,10,28.0,cash,Sales
TXN103494,2023-03-29,Store_E_Ibadan,Apparel,6844.52,10,18.0,card,Sales
TXN118040,2024-03-28,Store_A_Lagos,Home_Goods,13086.37,1,66.0,cash,Sales
TXN123054,2024-07-31,Store_B_Abuja,Home_Goods,11830.26,10,56.0,transfer,Sales
TXN108898,2023-08-13,Store_B_Abuja,Home_Goods,13376.76,6,65.0,card,Sales
TXN118318,2024-04-03,Store_D_Kano,Groceries,2233.36,6,68.0,cash,Sales
TXN109373,2023-08-25,Store_E_Ibadan,Groceries,2660.06,8,57.0,cash,Sales
TXN115757,2024-01-31,Store_C_PortHarcourt,Electronics,50870.51,14,32.0,transfer,Sales
TXN124257,2024-08-28,Store_E_Ibadan,Home_Goods,12796.52,12,56.0,card,Sales
TXN104090,2023-04-13,Store_D_Kano,Apparel,9026.51,10,53.0,cash,Sales
TXN104485,2023-04-23,Store_E_Ibadan,Electronics,61609.69,12,69.0,cash,Sales
TXN104456,2023-04-23,Store_B_Abuja,Groceries,2977.8,11,20.0,cash,Sales
TXN110974,2023-10-06,Store_C_PortHarcourt,Groceries,2866.68,5,22.0,card,Sales
TXN127284,2024-11-11,Store_A_Lagos,Home_Goods,15865.9,11,27.0,cash,Sales
TXN103552,2023-03-31,Store_D_Kano,Home_Goods,10513.32,7,20.0,cash,Sales
TXN112474,2023-11-12,Store_D_Kano,Beauty,7220.85,10,65.0,card,Sales
TXN107621,2023-07-11,Store_C_PortHarcourt,Groceries,2436.08,2,66.0,cash,Sales
TXN112880,2023-11-22,Store_C_PortHarcourt,Beauty,4715.87,8,46.0,transfer,Sales
TXN119964,2024-05-14,Store_B_Abuja,Apparel,8635.56,4,38.0,cash,Sales
TXN101366,2023-02-05,Store_E_Ibadan,Beauty,5596.3,7,60.0,cash,Sales
TXN123730,2024-08-16,Store_B_Abuja,Apparel,8071.96,11,40.0,cash,Sales
TXN119776,2024-05-09,Store_D_Kano,Home_Goods,10726.61,1,24.0,cash,Sales
TXN109076,2023-08-18,Store_C_PortHarcourt,Beauty,4734.18,13,44.0,transfer,Sales
TXN112171,2023-11-04,Store_D_Kano,Electronics,65095.65,8,38.0,card,Sales
TXN105173,2023-05-11,Store_D_Kano,Groceries,2326.42,2,35.0,transfer,Sales
TXN102305,2023-02-28,Store_E_Ibadan,Electronics,42100.8,12,18.0,transfer,Sales
TXN101754,2023-02-15,Store_E_Ibadan,Home_Goods,12134.19,5,53.0,card,Sales
TXN102592,2023-03-08,Store_B_Abuja,Groceries,2583.52,3,23.0,cash,Sales
TXN116329,2024-02-14,Store_E_Ibadan,Apparel,8239.63,10,56.0,card,Sales
TXN105713,2023-05-25,Store_C_PortHarcourt,Groceries,2652.6,1,64.0,transfer,Sales
TXN124709,2024-09-08,Store_C_PortHarcourt,Beauty,6049.78,3,24.0,card,Sales
TXN128289,2024-12-05,Store_B_Abuja,Electronics,66558.24,11,69.0,transfer,Sales
TXN102517,2023-03-06,Store_C_PortHarcourt,Groceries,2394.66,11,32.0,card,Sales
TXN114433,2023-12-30,Store_C_PortHarcourt,Beauty,7394.35,3,47.0,card,Sales
TXN123863,2024-08-19,Store_A_Lagos,Home_Goods,13393.43,5,64.0,card,Sales
TXN112256,2023-11-07,Store_A_Lagos,Beauty,5345.37,2,63.0,cash,Sales
TXN105459,2023-05-18,Store_D_Kano,Beauty,4404.25,10,36.0,transfer,Sales
TXN114912,2024-01-10,Store_E_Ibadan,Groceries,2229.43,12,19.0,cash,Sales
TXN104992,2023-05-06,Store_D_Kano,Home_Goods,14251.97,11,28.0,card,Sales
TXN100101,2023-01-04,Store_A_Lagos,Groceries,2480.63,10,43.0,card,Sales
TXN108134,2023-07-25,Store_C_PortHarcourt,Beauty,4782.19,3,38.0,cash,Sales
TXN124841,2024-09-11,Store_D_Kano,Electronics,51558.57,12,25.0,cash,Sales
TXN104760,2023-04-30,Store_C_PortHarcourt,Home_Goods,16492.08,12,25.0,cash,Sales
TXN107369,2023-07-04,Store_E_Ibadan,Home_Goods,13144.73,4,37.0,transfer,Sales
TXN107460,2023-07-07,Store_B_Abuja,Apparel,7446.26,11,59.0,transfer,Sales
TXN100437,2023-01-12,Store_C_PortHarcourt,Electronics,45435.31,7,62.0,card,Sales
TXN121271,2024-06-15,Store_E_Ibadan,Groceries,3220.84,7,33.0,card,Sales
TXN122175,2024-07-09,Store_C_PortHarcourt,Home_Goods,12900.21,2,59.0,cash,Sales
TXN123144,2024-08-02,Store_B_Abuja,Home_Goods,13236.08,7,54.0,card,Sales
TXN119529,2024-05-03,Store_C_PortHarcourt,Apparel,7985.43,11,45.0,cash,Sales
TXN107162,2023-06-30,Store_A_Lagos,Apparel,8872.13,4,34.0,cash,Sales
TXN109803,2023-09-06,Store_C_PortHarcourt,Apparel,7906.77,4,26.0,cash,Sales
TXN113397,2023-12-04,Store_C_PortHarcourt,Beauty,5983.17,9,40.0,cash,Sales
TXN104845,2023-05-02,Store_C_PortHarcourt,Apparel,8910.04,2,48.0,transfer,Sales
TXN101522,2023-02-10,Store_A_Lagos,Beauty,4743.91,12,43.0,card,Sales
TXN106790,2023-06-21,Store_C_PortHarcourt,Apparel,7384.91,11,50.0,card,Sales
TXN113622,2023-12-09,Store_D_Kano,Apparel,15950.62,10,42.0,card,Sales
TXN109042,2023-08-17,Store_C_PortHarcourt,Groceries,2872.84,9,55.0,cash,Sales
TXN103801,2023-04-06,Store_D_Kano,Groceries,2691.78,12,53.0,cash,Sales
TXN129248,2024-12-29,Store_A_Lagos,Beauty,8243.57,11,28.0,transfer,Sales
TXN125738,2024-10-03,Store_B_Abuja,Apparel,9123.63,6,37.0,transfer,Sales
TXN114729,2024-01-06,Store_E_Ibadan,Apparel,9018.7,10,58.0,cash,Sales
TXN118106,2024-03-29,Store_C_PortHarcourt,Electronics,50923.95,12,32.0,cash,Sales
TXN128739,2024-12-16,Store_D_Kano,Home_Goods,14782.46,3,39.0,cash,Sales
TXN128820,2024-12-18,Store_D_Kano,Apparel,10673.0,12,25.0,cash,Sales
TXN127000,2024-11-03,Store_E_Ibadan,Apparel,11065.09,13,66.0,cash,Sales
TXN118533,2024-04-08,Store_D_Kano,Beauty,4949.62,9,39.0,cash,Sales
TXN111335,2023-10-15,Store_B_Abuja,Groceries,3383.74,2,19.0,transfer,Sales
TXN108645,2023-08-07,Store_A_Lagos,Groceries,2408.07,9,19.0,transfer,Sales
TXN119297,2024-04-27,Store_B_Abuja,Beauty,6067.96,8,30.0,card,Sales
TXN105344,2023-05-16,Store_A_Lagos,Groceries,2863.84,14,45.0,cash,Sales
TXN127654,2024-11-20,Store_A_Lagos,Home_Goods,15736.07,14,36.0,card,Sales
TXN127914,2024-11-26,Store_B_Abuja,Beauty,4870.32,6,20.0,cash,Sales
TXN125529,2024-09-28,Store_A_Lagos,Home_Goods,17099.54,7,49.0,card,Sales
TXN116779,2024-02-25,Store_B_Abuja,Beauty,5006.33,10,40.0,card,Sales
TXN108841,2023-08-12,Store_A_Lagos,Apparel,9602.08,5,33.0,cash,Sales
TXN125145,2024-09-18,Store_C_PortHarcourt,Beauty,4311.39,2,18.0,cash,Sales
TXN116691,2024-02-23,Store_B_Abuja,Home_Goods,10426.03,14,36.0,card,Sales
TXN109528,2023-08-30,Store_A_Lagos,Home_Goods,13453.41,10,57.0,cash,Sales
TXN116383,2024-02-16,Store_A_Lagos,Beauty,4290.92,11,36.0,cash,Sales
TXN129129,2024-12-26,Store_B_Abuja,Electronics,59038.54,3,55.0,transfer,Sales
TXN117108,2024-03-04,Store_A_Lagos,Groceries,2383.06,11,55.0,card,Sales
TXN103367,2023-03-26,Store_E_Ibadan,Apparel,11628.68,11,69.0,cash,Sales
TXN123293,2024-08-05,Store_E_Ibadan,Groceries,2549.63,1,65.0,cash,Sales
TXN118465,2024-04-07,Store_A_Lagos,Beauty,5242.13,6,45.0,card,Sales
TXN128844,2024-12-19,Store_C_PortHarcourt,Beauty,6666.06,6,59.0,card,Sales
TXN105554,2023-05-21,Store_A_Lagos,Home_Goods,13961.11,3,57.0,card,Sales
TXN124344,2024-08-30,Store_D_Kano,Beauty,4792.55,1,35.0,card,Sales
TXN101254,2023-02-02,Store_D_Kano,Apparel,8320.19,9,31.0,card,Sales
TXN122707,2024-07-22,Store_E_Ibadan,Home_Goods,13254.61,3,55.0,transfer,Sales
TXN107354,2023-07-04,Store_C_PortHarcourt,Apparel,7413.98,9,64.0,cash,Sales
TXN125649,2024-10-01,Store_B_Abuja,Home_Goods,12587.2,13,30.0,cash,Sales
TXN119378,2024-04-29,Store_B_Abuja,Groceries,2310.97,1,33.0,cash,Sales
TXN107760,2023-07-15,Store_B_Abuja,Electronics,60626.95,7,27.0,card,Sales
TXN114017,2023-12-19,Store_E_Ibadan,Electronics,62966.97,5,65.0,card,Sales
TXN117460,2024-03-13,Store_B_Abuja,Apparel,8507.2,9,43.0,card,Sales
TXN127683,2024-11-20,Store_D_Kano,Beauty,4447.9,1,43.0,card,Sales
TXN104240,2023-04-17,Store_D_Kano,Electronics,46202.03,6,45.0,cash,Sales
TXN102099,2023-02-24,Store_A_Lagos,Home_Goods,13474.0,3,48.0,cash,Sales
TXN117607,2024-03-16,Store_E_Ibadan,Beauty,5051.16,9,30.0,transfer,Sales
TXN127572,2024-11-18,Store_B_Abuja,Groceries,2833.77,5,27.0,cash,Sales
TXN123052,2024-07-31,Store_B_Abuja,Home_Goods,12879.29,2,45.0,card,Sales
TXN128257,2024-12-04,Store_C_PortHarcourt,Electronics,69843.35,14,69.0,cash,Sales
TXN100287,2023-01-08,Store_D_Kano,Beauty,5218.23,11,48.0,card,Sales
TXN103434,2023-03-28,Store_B_Abuja,Home_Goods,12668.53,10,61.0,card,Sales
TXN121074,2024-06-11,Store_B_Abuja,Groceries,2764.63,6,29.0,card,Sales
TXN120208,2024-05-20,Store_C_PortHarcourt,Electronics,38649.61,13,22.0,cash,Sales
TXN110285,2023-09-18,Store_E_Ibadan,Groceries,2873.76,9,65.0,transfer,Sales
TXN105967,2023-06-01,Store_B_Abuja,Home_Goods,11721.12,11,39.0,cash,Sales
TXN125090,2024-09-17,Store_B_Abuja,Beauty,4227.38,1,40.0,cash,Sales
TXN126716,2024-10-27,Store_C_PortHarcourt,Apparel,10470.9,3,44.0,transfer,Sales
TXN116344,2024-02-15,Store_A_Lagos,Beauty,4160.39,6,57.0,cash,Sales
TXN118833,2024-04-15,Store_C_PortHarcourt,Apparel,8220.5,11,33.0,card,Sales
TXN105247,2023-05-13,Store_C_PortHarcourt,Home_Goods,16214.35,12,34.0,transfer,Sales
TXN102605,2023-03-08,Store_C_PortHarcourt,Home_Goods,13700.03,13,23.0,card,Sales
TXN128078,2024-11-29,Store_D_Kano,Groceries,2954.82,14,22.0,card,Sales
TXN102034,2023-02-22,Store_E_Ibadan,Home_Goods,12710.81,8,28.0,card,Sales
TXN112093,2023-11-02,Store_D_Kano,Apparel,8030.22,12,35.0,cash,Sales
TXN120342,2024-05-23,Store_D_Kano,Apparel,7612.51,3,64.0,transfer,Sales
TXN107698,2023-07-13,Store_D_Kano,Home_Goods,11390.02,5,27.0,cash,Sales
TXN127158,2024-11-07,Store_E_Ibadan,Beauty,4855.27,3,34.0,cash,Sales
TXN112101,2023-11-02,Store_E_Ibadan,Electronics,45770.9,6,68.0,card,Sales
TXN105270,2023-05-13,Store_E_Ibadan,Electronics,53908.79,7,24.0,card,Sales
