transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method
TXN122689,2024-07-22,Store_C_PortHarcourt,Beauty,,14,19.0,Card 
TXN120669,2024-05-31,Store_D_Kano,Electronics,50779.72,10,38.0,Transfer
TXN123789,2024-08-17,Store_D_Kano,Home_Goods,16562.69,6,66.0,Transfer
TXN113136,2023-11-27,Store_E_Ibadan,Apparel,8321.12,5,20.0,CASH
TXN121901,2024-07-02,Store_A_Lagos,Groceries,2794.7,6,69.0,Cash
TXN113016,2023-11-25,Store_C_PortHarcourt,Home_Goods,16693.54,14,,Card
TXN100825,2023-01-23,Store_B_Abuja,Home_Goods,10632.75,6,24.0,CASH
TXN105037,2023-05-08,Store_A_Lagos,Groceries,2309.83,1,,CASH
TXN104117,2023-04-14,Store_B_Abuja,Electronics,48883.98,1,18.0,CASH
TXN102346,2023-03-02,Store_A_Lagos,Groceries,2733.93,1,34.0,Card
TXN122719,2024-07-23,Store_B_Abuja,Apparel,7950.19,3,39.0,CASH
TXN126290,2024-10-16,Store_E_Ibadan,Groceries,2416.08,5,64.0,Card 
TXN107082,2023-06-28,Store_A_Lagos,Groceries,2129.71,4,43.0,CASH
TXN102412,2023-03-03,Store_D_Kano,Beauty,4873.26,7,58.0,CASH
TXN105160,2023-05-11,Store_A_Lagos,Home_Goods,11542.56,9,58.0,Card
TXN115976,2024-02-06,Store_A_Lagos,Beauty,5000.4,10,24.0,CASH
TXN122910,2024-07-27,Store_D_Kano,Beauty,5555.54,4,35.0,CASH
TXN110046,2023-09-13,Store_A_Lagos,Electronics,43630.19,2,46.0,Transfer
TXN111088,2023-10-09,Store_A_Lagos,Home_Goods,13190.08,7,60.0,Card
TXN100928,2023-01-26,Store_A_Lagos,Electronics,45645.09,12,58.0,Card
TXN115871,2024-02-03,Store_B_Abuja,Electronics,,9,57.0,Transfer
TXN128486,2024-12-09,Store_E_Ibadan,Groceries,3408.64,12,48.0,CASH
TXN107434,2023-07-06,Store_C_PortHarcourt,Groceries,2707.58,3,66.0,Card
TXN102427,2023-03-04,Store_A_Lagos,Electronics,57381.09,6,37.0,Card
TXN111712,2023-10-24,Store_C_PortHarcourt,Home_Goods,12197.89,9,,Card 
TXN106871,23/06/2023,Store_B_Abuja,Home_Goods,13226.31,9,30.0,Cash
TXN109960,2023-09-10,Store_E_Ibadan,Beauty,6027.03,6,27.0,Card
TXN102337,2023-03-01,Store_D_Kano,Beauty,4080.81,8,22.0,Card 
TXN125834,2024-10-05,Store_A_Lagos,Groceries,2860.97,4,28.0,Transfer
TXN123637,2024-08-14,Store_A_Lagos,Apparel,7742.09,4,24.0,Transfer
TXN112198,2023-11-05,Store_B_Abuja,Home_Goods,15587.72,13,25.0,Transfer
TXN122633,2024-07-21,Store_A_Lagos,Home_Goods,16657.28,7,40.0,Card
TXN113083,2023-11-26,Store_D_Kano,Electronics,58127.58,6,59.0,Cash
TXN100081,2023-01-03,Store_C_PortHarcourt,Groceries,,4,18.0,CASH
TXN114931,2024-01-11,Store_C_PortHarcourt,Groceries,"₦2,160.52",11,47.0,Card
TXN108969,2023-08-15,Store_B_Abuja,Beauty,4554.36,10,18.0,CASH
TXN115489,2024-01-25,Store_B_Abuja,Apparel,9132.93,2,23.0,CASH
TXN109827,2023-09-07,Store_A_Lagos,Electronics,42771.65,2,69.0,Card
TXN126961,2024-11-02,Store_D_Kano,Beauty,6824.64,13,56.0,CASH
TXN113119,2023-11-27,Store_C_PortHarcourt,Home_Goods,14188.83,2,32.0,Card 
TXN123069,2024-07-31,Store_D_Kano,Home_Goods,13660.43,8,51.0,Card 
TXN107229,2023-07-01,Store_E_Ibadan,Home_Goods,17426.05,9,18.0,Card
TXN109253,2023-08-22,Store_E_Ibadan,Home_Goods,13340.15,4,68.0,Cash
TXN108820,2023-08-11,Store_D_Kano,Apparel,7309.71,12,29.0,CASH
TXN112923,2023-11-23,Store_C_PortHarcourt,Groceries,3275.47,7,69.0,CASH
TXN107472,2023-07-07,Store_D_Kano,Beauty,4236.85,5,30.0,Card
TXN106332,2023-06-09,Store_E_Ibadan,Apparel,7165.48,5,68.0,Card 
TXN126830,2024-10-30,Store_B_Abuja,Beauty,4885.04,2,58.0,Cash
TXN101211,2023-02-01,Store_C_PortHarcourt,Apparel,9072.21,9,61.0,Transfer
TXN109319,2023-08-24,Store_D_Kano,Beauty,3873.24,6,18.0,CASH
TXN113938,2023-12-17,Store_E_Ibadan,Beauty,9131.87,4,58.0,Card
TXN120864,2024-06-05,Store_E_Ibadan,Beauty,4861.04,6,53.0,Cash
TXN110643,2023-09-28,Store_A_Lagos,Home_Goods,13233.68,10,62.0,CASH
TXN128905,2024-12-20,Store_D_Kano,Electronics,66065.37,12,,Cash
TXN122993,2024-07-29,Store_E_Ibadan,Groceries,2437.77,14,62.0,Cash
TXN127252,2024-11-10,Store_A_Lagos,Beauty,7285.92,11,47.0,Transfer
TXN101446,2023-02-07,Store_E_Ibadan,Electronics,38253.07,-4,39.0,Card 
TXN111398,2023-10-17,Store_A_Lagos,Groceries,2799.37,12,,Card
TXN118381,2024-04-05,Store_A_Lagos,Groceries,2761.38,11,36.0,CASH
TXN120467,2024-05-26,Store_E_Ibadan,Beauty,5731.77,8,49.0,Transfer
TXN111655,22/10/2023,Store_E_Ibadan,Beauty,6580.42,4,42.0,Transfer
TXN111501,2023-10-19,Store_C_PortHarcourt,Electronics,48312.18,4,30.0,Card
TXN125636,2024-09-30,Store_E_Ibadan,Apparel,7169.16,11,56.0,Cash
TXN106710,2023-06-19,Store_D_Kano,Electronics,42245.77,3,,Transfer
TXN100266,2023-01-08,Store_B_Abuja,Beauty,5949.55,8,51.0,Transfer
TXN109013,2023-08-16,Store_E_Ibadan,Home_Goods,12027.54,13,43.0,Card 
TXN109598,2023-08-31,Store_E_Ibadan,Groceries,2638.34,5,34.0,Transfer
TXN111720,2023-10-24,Store_D_Kano,Home_Goods,10685.7,2,34.0,Card
TXN104408,2023-04-22,Store_C_PortHarcourt,Groceries,2797.24,1,36.0,CASH
TXN119970,2024-05-14,Store_C_PortHarcourt,Beauty,4373.15,3,55.0,Card 
TXN102850,2023-03-14,Store_B_Abuja,Apparel,7230.8,10,19.0,Card 
TXN108074,2023-07-24,Store_A_Lagos,Electronics,38816.02,12,36.0,Transfer
TXN102316,2023-03-01,Store_A_Lagos,Home_Goods,13280.12,1,48.0,Transfer
TXN123794,2024-08-17,Store_D_Kano,Apparel,11587.14,12,20.0,Card 
TXN115658,2024-01-29,Store_C_PortHarcourt,Electronics,38933.13,7,24.0,Card
TXN110055,2023-09-13,Store_B_Abuja,Home_Goods,10487.53,2,49.0,Transfer
TXN108017,2023-07-22,Store_D_Kano,Groceries,3627.52,6,19.0,Card
TXN127618,2024-11-19,Store_C_PortHarcourt,Home_Goods,13320.08,3,,CASH
TXN112649,2023-11-16,Store_E_Ibadan,Beauty,5823.77,4,55.0,Card 
TXN118936,2024-04-18,Store_A_Lagos,Beauty,3921.04,10,34.0,Transfer
TXN124166,2024-08-26,Store_C_PortHarcourt,Home_Goods,12423.96,1,68.0,Card
TXN121528,2024-06-22,Store_A_Lagos,Groceries,3541.67,14,19.0,Card
TXN125544,2024-09-28,Store_D_Kano,Apparel,10759.73,3,54.0,Card 
TXN102876,2023-03-14,Store_E_Ibadan,Apparel,7438.34,10,67.0,Card
TXN106558,2023-06-15,Store_D_Kano,Home_Goods,12175.49,13,58.0,Card 
TXN105126,2023-05-10,Store_C_PortHarcourt,Electronics,50761.7,3,56.0,Card
TXN125098,2024-09-17,Store_B_Abuja,Beauty,4943.77,7,61.0,Card
TXN110507,2023-09-24,Store_C_PortHarcourt,Apparel,9922.98,4,65.0,Card
TXN128413,2024-12-08,Store_A_Lagos,Groceries,4907.16,2,40.0,Card
TXN110334,2023-09-20,Store_B_Abuja,Electronics,41864.85,10,24.0,Transfer
TXN113046,2023-11-26,Store_A_Lagos,Electronics,57977.39,6,52.0,Card 
TXN120315,23/05/2024,Store_A_Lagos,Home_Goods,10544.98,12,38.0,Card 
TXN120476,27/05/2024,Store_A_Lagos,Electronics,43310.3,3,64.0,CASH
TXN121420,2024-06-19,Store_C_PortHarcourt,Electronics,48105.89,13,35.0,Card 
TXN129243,2024-12-28,Store_E_Ibadan,Beauty,7910.47,11,20.0,CASH
TXN114540,2024-01-02,Store_C_PortHarcourt,Electronics,48832.78,7,24.0,Card
TXN118504,2024-04-07,Store_E_Ibadan,Electronics,56176.74,4,26.0,Card
TXN115529,2024-01-26,Store_B_Abuja,Beauty,4293.36,14,24.0,Card
TXN122055,06/07/2024,Store_A_Lagos,Beauty,5371.33,3,30.0,Card 
TXN124734,2024-09-09,Store_A_Lagos,Home_Goods,12616.44,9,61.0,Transfer
TXN123233,2024-08-04,Store_A_Lagos,Electronics,51430.95,8,44.0,Cash
TXN124913,2024-09-13,Store_A_Lagos,Apparel,7370.83,11,43.0,Cash
TXN107905,2023-07-19,Store_D_Kano,Apparel,7801.8,5,42.0,Card
TXN119916,2024-05-13,Store_B_Abuja,Home_Goods,12390.84,11,68.0,Card 
TXN108737,2023-08-09,Store_C_PortHarcourt,Electronics,47041.73,12,27.0,Transfer
TXN127923,2024-11-26,Store_C_PortHarcourt,Apparel,8048.04,1,58.0,Card 
TXN109029,2023-08-17,Store_A_Lagos,Home_Goods,10800.03,5,20.0,Card
TXN125939,2024-10-07,Store_C_PortHarcourt,Apparel,8539.74,1,55.0,Cash
TXN105547,2023-05-21,Store_A_Lagos,Home_Goods,16850.42,1,39.0,Transfer
TXN114147,2023-12-22,Store_E_Ibadan,Apparel,10054.82,3,40.0,CASH
TXN104727,2023-04-29,Store_E_Ibadan,Home_Goods,17262.48,11,,Transfer
TXN120284,22/05/2024,Store_B_Abuja,Home_Goods,10756.47,12,27.0,Card
TXN114173,2023-12-23,Store_D_Kano,Electronics,85646.95,4,66.0,Card
TXN117695,2024-03-18,Store_E_Ibadan,Groceries,2469.15,7,32.0,Transfer
TXN116271,2024-02-13,Store_C_PortHarcourt,Beauty,,1,60.0,Transfer
TXN113595,2023-12-09,Store_A_Lagos,Groceries,4925.81,9,56.0,Card 
TXN106327,2023-06-09,Store_E_Ibadan,Electronics,40661.53,11,42.0,Card
TXN101437,2023-02-07,Store_D_Kano,Apparel,8391.55,8,,Transfer
TXN116975,2024-02-29,Store_D_Kano,Groceries,2556.4,10,57.0,CASH
TXN100994,2023-01-27,Store_D_Kano,Beauty,,1,20.0,CASH
TXN101274,2023-02-03,Store_B_Abuja,Electronics,,10,64.0,Transfer
TXN100221,2023-01-07,Store_B_Abuja,Home_Goods,17470.44,13,55.0,CASH
TXN124222,2024-08-27,Store_D_Kano,Beauty,4997.74,12,24.0,Card 
TXN104855,2023-05-02,Store_D_Kano,Electronics,49967.92,6,40.0,CASH
TXN104189,2023-04-15,Store_E_Ibadan,Beauty,6104.65,11,37.0,Card
TXN112434,2023-11-11,Store_D_Kano,Groceries,3607.16,7,62.0,Card 
TXN115759,2024-01-31,Store_C_PortHarcourt,Beauty,4212.78,13,24.0,Transfer
TXN122616,2024-07-20,Store_C_PortHarcourt,Beauty,5196.09,6,38.0,CASH
TXN107116,2023-06-28,Store_E_Ibadan,Home_Goods,13226.69,4,28.0,Card
TXN105571,2023-05-21,Store_D_Kano,Electronics,58435.01,13,46.0,Cash
TXN113207,2023-11-29,Store_C_PortHarcourt,Groceries,2896.91,1,61.0,Transfer
TXN123076,2024-07-31,Store_D_Kano,Home_Goods,10446.2,2,38.0,Transfer
TXN116205,2024-02-11,Store_E_Ibadan,Home_Goods,,12,38.0,Cash
TXN109199,2023-08-21,Store_C_PortHarcourt,Apparel,8249.82,14,34.0,Card 
TXN108040,2023-07-23,Store_C_PortHarcourt,Apparel,9630.7,5,,Cash
TXN104893,2023-05-03,Store_D_Kano,Electronics,42053.17,2,55.0,Card 
TXN114755,2024-01-07,Store_C_PortHarcourt,Groceries,3480.42,12,31.0,Card 
TXN103990,2023-04-11,Store_A_Lagos,Beauty,,10,49.0,Transfer
TXN123405,2024-08-08,Store_B_Abuja,Home_Goods,12384.58,14,24.0,CASH
TXN119213,2024-04-25,Store_C_PortHarcourt,Electronics,43068.86,5,,Cash
TXN126575,24/10/2024,Store_A_Lagos,Beauty,5021.29,14,53.0,CASH
TXN120222,2024-05-20,Store_D_Kano,Beauty,3893.71,13,42.0,Cash
TXN121689,2024-06-26,Store_C_PortHarcourt,Beauty,4487.83,10,34.0,CASH
TXN109090,2023-08-18,Store_D_Kano,Apparel,9058.31,2,36.0,Card 
TXN109871,2023-09-08,Store_B_Abuja,Groceries,2496.87,6,23.0,Card
TXN114908,2024-01-10,Store_D_Kano,Beauty,4135.01,2,,CASH
TXN110081,2023-09-13,Store_E_Ibadan,Apparel,7715.21,-12,50.0,CASH
TXN119080,2024-04-21,Store_D_Kano,Groceries,3155.82,9,36.0,Card
TXN120068,2024-05-16,Store_D_Kano,Home_Goods,13344.5,13,22.0,CASH
TXN103934,2023-04-09,Store_E_Ibadan,Apparel,10077.41,13,54.0,Transfer
TXN108275,2023-07-29,Store_A_Lagos,Apparel,10973.82,2,18.0,CASH
TXN106455,2023-06-12,Store_E_Ibadan,Groceries,2716.72,-10,22.0,Transfer
TXN112701,2023-11-18,Store_A_Lagos,Groceries,3846.98,9,26.0,Cash
TXN102626,2023-03-08,Store_E_Ibadan,Home_Goods,11798.36,14,,Transfer
TXN127508,2024-11-16,Store_C_PortHarcourt,Beauty,5876.33,9,40.0,Card 
TXN129186,2024-12-27,Store_D_Kano,Apparel,10765.92,7,,Cash
TXN104323,2023-04-20,Store_A_Lagos,Apparel,6847.71,1,22.0,Card
TXN115018,2024-01-13,Store_D_Kano,Beauty,6720.71,3,51.0,CASH
TXN120224,2024-05-20,Store_D_Kano,Beauty,4078.35,14,31.0,CASH
TXN106009,02/06/2023,Store_B_Abuja,Home_Goods,12699.21,6,68.0,Transfer
TXN100430,2023-01-12,Store_B_Abuja,Beauty,4553.87,4,67.0,Cash
TXN125485,2024-09-26,Store_E_Ibadan,Beauty,5029.65,9,20.0,Card 
TXN127918,2024-11-26,Store_B_Abuja,Home_Goods,15297.89,13,49.0,Cash
TXN104577,2023-04-26,Store_B_Abuja,Beauty,4822.19,8,54.0,Card 
TXN115233,2024-01-19,Store_C_PortHarcourt,Groceries,2585.99,14,27.0,CASH
TXN112690,2023-11-17,Store_D_Kano,Apparel,9828.92,8,51.0,Transfer
TXN107805,2023-07-16,Store_D_Kano,Groceries,3397.87,4,52.0,CASH
TXN126114,11/10/2024,Store_D_Kano,Electronics,,4,54.0,Cash
TXN103194,2023-03-22,Store_B_Abuja,Apparel,8875.99,7,37.0,Transfer
TXN112088,2023-11-02,Store_D_Kano,Groceries,3005.18,4,18.0,Card 
TXN108420,2023-08-01,Store_C_PortHarcourt,Groceries,2798.26,9,34.0,CASH
TXN111227,2023-10-12,Store_D_Kano,Beauty,4398.22,5,,Cash
TXN100204,06/01/2023,Store_D_Kano,Beauty,5171.29,6,19.0,Card 
TXN110268,2023-09-18,Store_D_Kano,Home_Goods,12013.98,11,25.0,CASH
TXN103030,2023-03-18,Store_C_PortHarcourt,Home_Goods,14268.4,12,31.0,Card
TXN100590,2023-01-16,Store_E_Ibadan,Groceries,2646.56,12,,Cash
TXN107127,2023-06-29,Store_B_Abuja,Beauty,4450.01,12,,Card 
TXN120614,2024-05-30,Store_B_Abuja,Electronics,42783.3,10,52.0,Cash
TXN101526,2023-02-10,Store_C_PortHarcourt,Home_Goods,,11,47.0,Cash
TXN103043,2023-03-18,Store_D_Kano,Home_Goods,13689.86,12,51.0,Cash
TXN114456,2023-12-31,Store_A_Lagos,Electronics,70614.46,4,63.0,Card
TXN119006,2024-04-19,Store_E_Ibadan,Groceries,2181.36,9,,Card 
TXN128623,2024-12-13,Store_B_Abuja,Home_Goods,17305.28,1,51.0,CASH
TXN121121,2024-06-12,Store_C_PortHarcourt,Beauty,4530.98,6,66.0,Transfer
TXN110838,2023-10-02,Store_C_PortHarcourt,Home_Goods,12696.62,2,,Card 
TXN101749,2023-02-15,Store_E_Ibadan,Beauty,4015.87,6,41.0,Card 
TXN115374,2024-01-22,Store_D_Kano,Beauty,4544.6,2,67.0,CASH
TXN102274,2023-02-28,Store_A_Lagos,Electronics,39458.52,4,62.0,Card 
TXN100107,2023-01-04,Store_B_Abuja,Beauty,4615.8,11,37.0,Transfer
TXN128816,2024-12-18,Store_C_PortHarcourt,Groceries,3307.9,10,22.0,Card 
TXN107129,2023-06-29,Store_B_Abuja,Electronics,44018.7,5,27.0,Card 
TXN105438,2023-05-18,Store_B_Abuja,Groceries,2370.01,11,25.0,Card
TXN127695,2024-11-21,Store_A_Lagos,Groceries,2850.66,8,63.0,Cash
TXN106265,2023-06-08,Store_B_Abuja,Home_Goods,11025.07,12,33.0,Card 
TXN124233,2024-08-28,Store_A_Lagos,Groceries,2665.5,7,36.0,Card 
TXN120822,2024-06-04,Store_E_Ibadan,Home_Goods,13123.81,12,52.0,CASH
TXN128059,2024-11-29,Store_A_Lagos,Groceries,3303.34,10,49.0,CASH
TXN119108,2024-04-22,Store_C_PortHarcourt,Apparel,7558.49,8,37.0,Transfer
TXN102871,2023-03-14,Store_D_Kano,Apparel,8870.91,8,,CASH
TXN106703,2023-06-19,Store_C_PortHarcourt,Groceries,2447.33,12,45.0,Card
TXN106304,2023-06-09,Store_A_Lagos,Home_Goods,13346.04,14,19.0,CASH
TXN107695,2023-07-13,Store_D_Kano,Groceries,2618.28,8,18.0,Transfer
TXN101983,2023-02-21,Store_C_PortHarcourt,Home_Goods,10656.74,3,,Cash
TXN101488,2023-02-09,Store_B_Abuja,Groceries,2411.59,1,50.0,Card 
TXN115583,2024-01-27,Store_C_PortHarcourt,Beauty,6386.02,13,69.0,Card 
TXN121471,2024-06-20,Store_C_PortHarcourt,Home_Goods,11736.17,13,36.0,Card
TXN110705,2023-09-29,Store_C_PortHarcourt,Beauty,4525.22,11,37.0,CASH
TXN126673,2024-10-26,Store_B_Abuja,Beauty,5974.27,11,53.0,Transfer
TXN112657,2023-11-17,Store_A_Lagos,Beauty,4825.39,9,21.0,Cash
TXN117404,2024-03-12,Store_A_Lagos,Electronics,39561.0,13,23.0,Transfer
TXN114556,2024-01-02,Store_D_Kano,Apparel,8559.08,10,24.0,Cash
TXN128064,2024-11-29,Store_B_Abuja,Apparel,,9,56.0,Card 
TXN117265,2024-03-08,Store_A_Lagos,Home_Goods,"₦12,582.35",2,52.0,Cash
TXN125230,2024-09-20,Store_D_Kano,Home_Goods,10440.23,5,51.0,CASH
TXN115613,2024-01-28,Store_C_PortHarcourt,Beauty,"₦6,503.54",14,40.0,Card 
TXN121258,2024-06-15,Store_C_PortHarcourt,Groceries,3232.31,5,69.0,Card 
TXN120402,2024-05-25,Store_A_Lagos,Beauty,6527.51,9,34.0,Card 
TXN100035,2023-01-02,Store_A_Lagos,Electronics,42628.66,7,45.0,Card
TXN109066,18/08/2023,Store_A_Lagos,Apparel,8549.16,4,63.0,Transfer
TXN119237,2024-04-26,Store_A_Lagos,Groceries,2610.21,4,36.0,Transfer
TXN121108,2024-06-12,Store_A_Lagos,Groceries,2651.47,9,23.0,Transfer
TXN110491,2023-09-23,Store_E_Ibadan,Groceries,3377.77,11,59.0,Card 
TXN128538,2024-12-11,Store_B_Abuja,Home_Goods,17321.07,14,40.0,Cash
TXN107610,2023-07-11,Store_B_Abuja,Home_Goods,12047.84,3,22.0,Cash
TXN104492,2023-04-24,Store_A_Lagos,Home_Goods,10864.33,7,40.0,Transfer
TXN117903,2024-03-24,Store_C_PortHarcourt,Beauty,6040.24,6,,Cash
TXN122793,2024-07-25,Store_A_Lagos,Groceries,2783.58,10,46.0,Card
TXN102349,2023-03-02,Store_A_Lagos,Apparel,8542.85,5,22.0,CASH
TXN119155,2024-04-23,Store_D_Kano,Home_Goods,11926.55,5,47.0,Transfer
TXN117780,2024-03-20,Store_E_Ibadan,Electronics,49252.86,2,23.0,Card 
TXN107893,2023-07-19,Store_B_Abuja,Beauty,4489.89,4,,Transfer
TXN105129,2023-05-10,Store_C_PortHarcourt,Beauty,4306.38,7,43.0,CASH
TXN121277,2024-06-16,Store_A_Lagos,Home_Goods,17896.17,1,51.0,Cash
TXN128261,2024-12-04,Store_C_PortHarcourt,Apparel,10152.54,5,68.0,Card
TXN106878,2023-06-23,Store_B_Abuja,Home_Goods,12628.21,8,48.0,CASH
TXN117979,2024-03-26,Store_C_PortHarcourt,Apparel,8167.18,13,21.0,Card 
TXN110389,2023-09-21,Store_D_Kano,Beauty,4202.47,14,23.0,Transfer
TXN118612,2024-04-10,Store_C_PortHarcourt,Groceries,2137.89,14,63.0,Card 
TXN127285,2024-11-11,Store_A_Lagos,Groceries,3293.18,2,56.0,CASH
TXN101682,2023-02-14,Store_A_Lagos,Electronics,44892.02,2,23.0,Card
TXN120153,2024-05-18,Store_D_Kano,Beauty,5246.85,3,48.0,Cash
TXN115993,2024-02-06,Store_B_Abuja,Electronics,45989.08,7,37.0,Card 
TXN108024,2023-07-22,Store_E_Ibadan,Apparel,11351.06,1,56.0,Card
TXN100789,2023-01-22,Store_C_PortHarcourt,Apparel,11088.44,12,48.0,Card 
TXN128148,2024-12-01,Store_D_Kano,Electronics,90476.57,13,24.0,Card
TXN107264,2023-07-02,Store_C_PortHarcourt,Electronics,62638.79,5,18.0,Card 
TXN103291,2023-03-24,Store_E_Ibadan,Beauty,4357.75,12,,CASH
TXN113825,2023-12-14,Store_E_Ibadan,Electronics,58915.58,13,29.0,Cash
TXN125865,2024-10-05,Store_D_Kano,Apparel,"₦10,787.64",2,,Card
TXN124745,2024-09-09,Store_B_Abuja,Home_Goods,10808.99,11,31.0,Card
TXN123717,2024-08-16,Store_A_Lagos,Beauty,4162.03,10,58.0,Transfer
TXN124655,2024-09-07,Store_A_Lagos,Apparel,10279.14,1,51.0,Transfer
TXN129263,2024-12-29,Store_C_PortHarcourt,Apparel,14196.14,14,33.0,CASH
TXN100581,2023-01-16,Store_C_PortHarcourt,Home_Goods,12931.24,4,28.0,Cash
TXN123625,2024-08-13,Store_E_Ibadan,Home_Goods,"₦12,298.08",1,51.0,Card
TXN123397,2024-08-08,Store_A_Lagos,Beauty,"₦4,170.10",6,20.0,Transfer
TXN114950,2024-01-11,Store_E_Ibadan,Home_Goods,12164.57,6,51.0,Transfer
TXN123504,2024-08-11,Store_A_Lagos,Electronics,59096.65,9,58.0,CASH
TXN108150,26/07/2023,Store_A_Lagos,Home_Goods,11395.19,14,53.0,CASH
TXN104560,2023-04-25,Store_D_Kano,Groceries,2417.93,13,65.0,CASH
TXN100402,2023-01-11,Store_C_PortHarcourt,Home_Goods,11089.57,13,42.0,Cash
TXN117643,2024-03-17,Store_D_Kano,Apparel,"₦11,367.30",5,,Transfer
TXN108425,2023-08-01,Store_C_PortHarcourt,Home_Goods,12436.46,2,50.0,Transfer
TXN125730,2024-10-03,Store_A_Lagos,Electronics,50186.17,10,53.0,Cash
TXN108384,2023-07-31,Store_D_Kano,Beauty,4054.43,10,33.0,Cash
TXN127603,2024-11-19,Store_A_Lagos,Beauty,5255.76,8,50.0,Cash
TXN118876,2024-04-16,Store_C_PortHarcourt,Groceries,2731.32,4,52.0,Transfer
TXN109281,2023-08-23,Store_D_Kano,Beauty,4470.36,13,61.0,CASH
TXN127667,2024-11-20,Store_B_Abuja,Electronics,53888.4,4,,Card 
TXN119594,2024-05-05,Store_B_Abuja,Home_Goods,16648.18,1,45.0,CASH
TXN113653,2023-12-10,Store_D_Kano,Electronics,"₦78,294.14",9,32.0,CASH
TXN106829,2023-06-22,Store_B_Abuja,Apparel,8599.76,4,22.0,Cash
TXN105499,2023-05-19,Store_E_Ibadan,Home_Goods,13514.9,6,37.0,Card
TXN117919,2024-03-24,Store_E_Ibadan,Electronics,64563.38,3,50.0,Transfer
TXN113885,2023-12-16,Store_D_Kano,Apparel,13921.08,10,20.0,Card 
TXN108628,2023-08-06,Store_E_Ibadan,Apparel,9848.21,3,69.0,Cash
TXN120468,2024-05-26,Store_E_Ibadan,Beauty,5635.71,3,42.0,Cash
TXN109935,2023-09-10,Store_C_PortHarcourt,Electronics,55855.7,10,50.0,Transfer
TXN103470,2023-03-29,Store_C_PortHarcourt,Home_Goods,13217.86,3,66.0,Card 
TXN107916,2023-07-19,Store_E_Ibadan,Home_Goods,,13,41.0,Cash
TXN129183,2024-12-27,Store_D_Kano,Electronics,"₦66,656.27",9,41.0,Card 
TXN106483,2023-06-13,Store_D_Kano,Groceries,2578.24,7,19.0,Cash
TXN118694,2024-04-12,Store_A_Lagos,Apparel,8901.71,6,21.0,Cash
TXN118111,2024-03-29,Store_D_Kano,Apparel,8623.58,4,,Card 
TXN121462,2024-06-20,Store_B_Abuja,Beauty,4552.64,9,,CASH
TXN117032,2024-03-01,Store_E_Ibadan,Electronics,50028.05,7,20.0,Cash
TXN111649,2023-10-22,Store_D_Kano,Home_Goods,13470.84,6,43.0,CASH
TXN120200,2024-05-20,Store_A_Lagos,Beauty,4669.53,7,53.0,Card
TXN101388,2023-02-06,Store_B_Abuja,Home_Goods,10516.04,10,27.0,Cash
TXN114376,2023-12-28,Store_E_Ibadan,Apparel,11174.24,3,44.0,Card 
TXN104931,2023-05-04,Store_E_Ibadan,Electronics,39102.76,12,32.0,Card 
TXN107555,2023-07-09,Store_E_Ibadan,Apparel,10669.45,12,,CASH
TXN109731,2023-09-04,Store_C_PortHarcourt,Electronics,49474.21,6,31.0,Card 
TXN106600,2023-06-16,Store_C_PortHarcourt,Electronics,48323.64,4,45.0,Card 
TXN110801,2023-10-01,Store_E_Ibadan,Home_Goods,16699.18,8,23.0,Card 
TXN119333,2024-04-28,Store_A_Lagos,Home_Goods,17275.74,5,52.0,Card
TXN121280,2024-06-16,Store_A_Lagos,Home_Goods,13281.36,10,53.0,Card
TXN116179,2024-02-10,Store_E_Ibadan,Groceries,2915.74,4,54.0,CASH
TXN108034,2023-07-23,Store_A_Lagos,Beauty,6109.53,12,56.0,Card
TXN109081,2023-08-18,Store_C_PortHarcourt,Beauty,4936.55,7,19.0,CASH
TXN115194,2024-01-18,Store_C_PortHarcourt,Home_Goods,11107.7,3,,Card
TXN104603,2023-04-26,Store_D_Kano,Beauty,4833.11,13,53.0,Card
TXN103722,2023-04-04,Store_D_Kano,Groceries,2294.83,11,54.0,CASH
TXN106111,2023-06-04,Store_C_PortHarcourt,Home_Goods,14531.24,3,18.0,CASH
TXN121361,2024-06-17,Store_E_Ibadan,Beauty,4290.93,6,,Card 
TXN102364,2023-03-02,Store_C_PortHarcourt,Home_Goods,11520.31,12,63.0,Cash
TXN106499,14/06/2023,Store_A_Lagos,Groceries,,3,26.0,Card 
TXN126500,2024-10-21,Store_E_Ibadan,Beauty,4778.51,8,49.0,Card 
TXN114154,2023-12-23,Store_A_Lagos,Beauty,8514.95,3,38.0,Card 
TXN127317,2024-11-11,Store_D_Kano,Home_Goods,12923.09,10,64.0,Card
TXN126144,2024-10-12,Store_C_PortHarcourt,Electronics,58490.85,2,49.0,Card
TXN100987,2023-01-27,Store_C_PortHarcourt,Home_Goods,11408.43,14,45.0,Cash
TXN110772,2023-10-01,Store_A_Lagos,Electronics,63353.62,3,,Card
TXN108598,2023-08-06,Store_B_Abuja,Electronics,53366.88,2,41.0,Cash
TXN111066,2023-10-08,Store_D_Kano,Home_Goods,17210.3,10,69.0,Card 
TXN122162,2024-07-09,Store_A_Lagos,Home_Goods,13219.74,7,43.0,Transfer
TXN107642,2023-07-12,Store_A_Lagos,Apparel,8858.85,5,21.0,Card
TXN123849,2024-08-18,Store_D_Kano,Apparel,11127.79,1,24.0,Transfer
TXN110209,2023-09-16,Store_D_Kano,Electronics,56085.86,8,57.0,CASH
